global_idx,surah,verse,n_letters,rhyme_letter,topics,pct_emphatic,pct_resonant,pct_plosive,pct_fricative,pct_guttural,pct_labial
5239,66,10,121,ن,hell|prophets|dialogue|polytheism-rejection,0.07438,0.45455,0.16529,0.15702,0.14876,0.16529
5240,66,11,97,ن,paradise|dialogue,0.09278,0.5567,0.17526,0.1134,0.10309,0.23711
5241,66,12,79,ن,prophets,0.11392,0.43038,0.25316,0.16456,0.11392,0.24051
5242,67,1,33,ر,,0.09091,0.42424,0.30303,0.12121,0.12121,0.15152
5243,67,2,53,ر,mercy|creation,0.03774,0.49057,0.13208,0.20755,0.18868,0.22642
5244,67,3,65,ر,mercy|creation,0.18462,0.38462,0.21538,0.18462,0.09231,0.23077
5245,67,4,42,ر,,0.19048,0.42857,0.2381,0.19048,0.14286,0.14286
5246,67,5,68,ر,punishment|hell|creation,0.07353,0.42647,0.19118,0.13235,0.13235,0.16176
5247,67,6,34,ر,punishment|hell|polytheism-rejection,0.11765,0.47059,0.20588,0.20588,0.11765,0.32353
5248,67,7,32,ر,,0.09375,0.34375,0.15625,0.28125,0.21875,0.21875
5249,67,8,53,ر,,0.0566,0.41509,0.26415,0.22642,0.16981,0.16981
5250,67,9,63,ر,dialogue|polytheism-rejection,0.09524,0.44444,0.25397,0.12698,0.09524,0.15873
5251,67,10,39,ر,hell|dialogue,0.10256,0.4359,0.17949,0.12821,0.15385,0.20513
5252,67,11,31,ر,hell,0.12903,0.25806,0.19355,0.32258,0.19355,0.25806
5253,67,12,38,ر,mercy,0.10526,0.5,0.21053,0.23684,0.21053,0.26316
5254,67,13,38,ر,,0.13158,0.42105,0.26316,0.15789,0.18421,0.26316
5255,67,14,27,ر,creation,0.11111,0.55556,0.14815,0.14815,0.18519,0.22222
5256,67,15,59,ر,paradise|creation|eschatology,0.08475,0.49153,0.13559,0.20339,0.11864,0.23729
5257,67,16,40,ر,creation,0.075,0.425,0.25,0.225,0.2,0.275
5258,67,17,48,ر,creation,0.0625,0.5,0.1875,0.1875,0.14583,0.25
5259,67,18,30,ر,polytheism-rejection,0.1,0.46667,0.3,0.16667,0.03333,0.23333
5260,67,19,62,ر,mercy|nature-imagery,0.16129,0.46774,0.22581,0.17742,0.14516,0.22581
5261,67,20,54,ر,mercy|polytheism-rejection,0.11111,0.55556,0.16667,0.16667,0.12963,0.2037
5262,67,21,42,ر,paradise,0.11905,0.45238,0.2381,0.21429,0.14286,0.2381
5263,67,22,47,م,,0.08511,0.42553,0.21277,0.19149,0.17021,0.23404
5264,67,23,55,ن,creation|dialogue,0.09091,0.43636,0.25455,0.14545,0.16364,0.2
5265,67,24,31,ن,creation|dialogue|eschatology,0.16129,0.48387,0.19355,0.25806,0.19355,0.16129
5266,67,25,30,ن,dialogue,0.1,0.46667,0.26667,0.1,0.1,0.2
5267,67,26,34,ن,dialogue,0.05882,0.55882,0.17647,0.05882,0.17647,0.17647
5268,67,27,52,ن,dialogue|polytheism-rejection,0.05769,0.42308,0.21154,0.25,0.15385,0.23077
5269,67,28,58,م,mercy|punishment|prophets|dialogue|polytheism-rejection,0.08621,0.56897,0.2069,0.10345,0.18966,0.2069
5270,67,29,49,ن,mercy|dialogue,0.06122,0.55102,0.14286,0.18367,0.16327,0.28571
5271,67,30,40,ن,creation|dialogue,0.1,0.45,0.35,0.1,0.25,0.275
5272,68,1,16,ن,,0.1875,0.6875,0.125,0.0625,0.0,0.3125
5273,68,2,19,ن,prophets,0.05263,0.47368,0.36842,0.05263,0.15789,0.36842
5274,68,3,18,ن,,0.11111,0.66667,0.22222,0.05556,0.16667,0.22222
5275,68,4,15,م,,0.13333,0.46667,0.2,0.13333,0.26667,0.13333
5276,68,5,13,ن,,0.30769,0.46154,0.23077,0.30769,0.0,0.38462
5277,68,6,13,ن,,0.0,0.53846,0.30769,0.07692,0.07692,0.38462
5278,68,7,39,ن,,0.05128,0.48718,0.25641,0.15385,0.25641,0.28205
5279,68,8,14,ن,,0.07143,0.35714,0.28571,0.14286,0.07143,0.21429
5280,68,9,17,ن,,0.0,0.52941,0.23529,0.17647,0.11765,0.29412
5281,68,10,16,ن,,0.0625,0.4375,0.1875,0.1875,0.1875,0.1875
5282,68,11,13,م,,0.0,0.46154,0.15385,0.23077,0.15385,0.38462
5283,68,12,17,م,,0.05882,0.52941,0.17647,0.11765,0.23529,0.17647
5284,68,13,13,م,,0.0,0.38462,0.30769,0.15385,0.15385,0.15385
5285,68,14,15,ن,,0.0,0.53333,0.2,0.06667,0.06667,0.2
5286,68,15,33,ن,dialogue,0.09091,0.39394,0.27273,0.09091,0.18182,0.0303
5287,68,16,15,م,,0.13333,0.46667,0.06667,0.26667,0.2,0.2
5288,68,17,50,ن,paradise|nature-imagery,0.1,0.42,0.22,0.2,0.18,0.24
5289,68,18,10,ن,,0.0,0.6,0.1,0.2,0.0,0.2
5290,68,19,27,ن,paradise,0.11111,0.40741,0.22222,0.18519,0.18519,0.33333
5291,68,20,13,م,,0.23077,0.30769,0.30769,0.30769,0.15385,0.23077
5292,68,21,13,ن,,0.07692,0.38462,0.23077,0.23077,0.07692,0.30769
5293,68,22,27,ن,dialogue|nature-imagery,0.11111,0.44444,0.22222,0.14815,0.18519,0.14815
5294,68,23,19,ن,,0.10526,0.42105,0.21053,0.21053,0.10526,0.31579
5295,68,24,26,ن,dialogue,0.0,0.57692,0.15385,0.11538,0.15385,0.15385
5296,68,25,17,ن,,0.17647,0.41176,0.23529,0.11765,0.17647,0.11765
5297,68,26,23,ن,dialogue,0.13043,0.47826,0.13043,0.13043,0.13043,0.21739
5298,68,27,12,ن,,0.08333,0.75,0.08333,0.16667,0.16667,0.41667
5299,68,28,28,ن,dialogue,0.10714,0.46429,0.32143,0.14286,0.17857,0.25
5300,68,29,26,ن,dialogue,0.11538,0.42308,0.19231,0.11538,0.07692,0.15385
5301,68,30,24,ن,,0.125,0.375,0.25,0.16667,0.20833,0.33333
5302,68,31,23,ن,dialogue,0.08696,0.47826,0.17391,0.04348,0.08696,0.08696
5303,68,32,39,ن,,0.10256,0.4359,0.20513,0.10256,0.17949,0.15385
5304,68,33,39,ن,punishment,0.05128,0.41026,0.23077,0.12821,0.17949,0.20513
5305,68,34,26,م,paradise,0.07692,0.53846,0.26923,0.03846,0.15385,0.15385
5306,68,35,23,ن,,0.04348,0.6087,0.17391,0.08696,0.08696,0.21739
5307,68,36,14,ن,,0.0,0.5,0.28571,0.14286,0.07143,0.35714
5308,68,37,18,ن,,0.05556,0.38889,0.38889,0.16667,0.11111,0.27778
5309,68,38,17,ن,,0.05882,0.58824,0.17647,0.17647,0.17647,0.23529
5310,68,39,47,ن,eschatology,0.02128,0.53191,0.21277,0.08511,0.19149,0.23404
5311,68,40,16,م,,0.0,0.4375,0.1875,0.3125,0.25,0.25
5312,68,41,38,ن,,0.10526,0.36842,0.31579,0.15789,0.18421,0.18421
5313,68,42,38,ن,prayer|polytheism-rejection,0.05263,0.44737,0.21053,0.15789,0.10526,0.21053
5314,68,43,52,ن,prayer,0.09615,0.38462,0.21154,0.23077,0.21154,0.21154
5315,68,44,44,ن,punishment|prophets|polytheism-rejection,0.04545,0.47727,0.15909,0.27273,0.11364,0.20455
5316,68,45,18,ن,,0.0,0.66667,0.27778,0.05556,0.16667,0.22222
5317,68,46,27,ن,legal,0.11111,0.51852,0.22222,0.22222,0.22222,0.33333
5318,68,47,21,ن,,0.0,0.42857,0.28571,0.19048,0.2381,0.33333
5319,68,48,42,م,prophets|dialogue,0.11905,0.35714,0.28571,0.21429,0.11905,0.28571
5320,68,49,40,م,,0.075,0.5,0.2,0.15,0.2,0.3
5321,68,50,25,ن,creation,0.08,0.32,0.2,0.28,0.2,0.2
5322,68,51,62,ن,dialogue|polytheism-rejection,0.09677,0.53226,0.20968,0.12903,0.09677,0.24194
5323,68,52,19,ن,,0.05263,0.57895,0.10526,0.10526,0.15789,0.21053
5324,69,1,6,ه,,0.16667,0.16667,0.16667,0.33333,0.33333,0.0
5325,69,2,8,ه,,0.125,0.25,0.125,0.25,0.25,0.125
5326,69,3,16,ه,,0.125,0.3125,0.25,0.125,0.1875,0.1875
5327,69,4,20,ه,polytheism-rejection,0.1,0.25,0.35,0.15,0.15,0.25
5328,69,5,23,ه,punishment,0.04348,0.30435,0.26087,0.26087,0.21739,0.30435
5329,69,6,27,ه,punishment|nature-imagery,0.18519,0.33333,0.22222,0.22222,0.25926,0.18519
5330,69,7,68,ه,nature-imagery,0.07353,0.39706,0.11765,0.26471,0.25,0.19118
5331,69,8,16,ه,,0.125,0.4375,0.1875,0.25,0.1875,0.25
5332,69,9,34,ه,,0.08824,0.35294,0.32353,0.14706,0.20588,0.29412
5333,69,10,28,ه,punishment|prophets,0.14286,0.32143,0.14286,0.42857,0.32143,0.28571
5334,69,11,30,ه,,0.06667,0.43333,0.16667,0.13333,0.16667,0.16667
5335,69,12,29,ه,,0.03448,0.37931,0.2069,0.2069,0.27586,0.10345
5336,69,13,23,ه,,0.08696,0.30435,0.08696,0.47826,0.26087,0.26087
5337,69,14,30,ه,creation|nature-imagery,0.06667,0.3,0.33333,0.2,0.16667,0.2
5338,69,15,17,ه,eschatology,0.11765,0.35294,0.23529,0.17647,0.23529,0.29412
5339,69,16,25,ه,creation,0.04,0.4,0.16,0.28,0.2,0.24
5340,69,17,43,ه,,0.09302,0.46512,0.18605,0.18605,0.2093,0.25581
5341,69,18,26,ه,eschatology,0.07692,0.42308,0.15385,0.26923,0.19231,0.26923
5342,69,19,42,ه,dialogue,0.07143,0.38095,0.33333,0.14286,0.19048,0.28571
5343,69,20,20,ه,,0.1,0.45,0.25,0.2,0.2,0.1
5344,69,21,14,ه,,0.14286,0.35714,0.0,0.5,0.28571,0.21429
5345,69,22,10,ه,paradise,0.0,0.4,0.1,0.3,0.3,0.1
5346,69,23,11,ه,nature-imagery,0.18182,0.27273,0.27273,0.27273,0.18182,0.18182
5347,69,24,40,ه,,0.025,0.425,0.175,0.175,0.15,0.25
5348,69,25,44,ه,dialogue,0.02273,0.45455,0.31818,0.11364,0.13636,0.27273
5349,69,26,14,ه,,0.07143,0.42857,0.21429,0.21429,0.21429,0.28571
5350,69,27,18,ه,,0.11111,0.33333,0.22222,0.16667,0.11111,0.0
5351,69,28,14,ه,,0.0,0.5,0.07143,0.14286,0.28571,0.14286
5352,69,29,13,ه,,0.07692,0.46154,0.15385,0.23077,0.23077,0.0
5353,69,30,9,ه,punishment,0.0,0.33333,0.0,0.66667,0.44444,0.33333
5354,69,31,12,ه,hell,0.08333,0.5,0.08333,0.33333,0.16667,0.25
5355,69,32,31,ه,,0.06452,0.32258,0.06452,0.3871,0.19355,0.19355
5356,69,33,23,م,,0.04348,0.47826,0.17391,0.13043,0.21739,0.13043
5357,69,34,20,ن,,0.1,0.45,0.1,0.15,0.15,0.15
5358,69,35,20,م,,0.0,0.55,0.0,0.3,0.2,0.25
5359,69,36,17,ن,,0.05882,0.52941,0.11765,0.11765,0.17647,0.17647
5360,69,37,18,ن,,0.05556,0.38889,0.27778,0.11111,0.27778,0.05556
5361,69,38,16,ن,,0.1875,0.375,0.3125,0.1875,0.0625,0.375
5362,69,39,11,ن,,0.18182,0.54545,0.18182,0.09091,0.0,0.36364
5363,69,40,15,م,prophets,0.2,0.66667,0.2,0.13333,0.13333,0.2
5364,69,41,26,ن,,0.11538,0.53846,0.19231,0.07692,0.11538,0.30769
5365,69,42,24,ن,prayer,0.125,0.5,0.25,0.08333,0.04167,0.20833
5366,69,43,17,ن,,0.05882,0.64706,0.11765,0.05882,0.05882,0.17647
5367,69,44,23,ل,creation|prophets,0.13043,0.52174,0.21739,0.04348,0.13043,0.21739
5368,69,45,16,ن,punishment,0.0,0.5625,0.125,0.1875,0.1875,0.1875
5369,69,46,17,ن,,0.11765,0.52941,0.17647,0.11765,0.11765,0.17647
5370,69,47,21,ن,,0.0,0.42857,0.19048,0.2381,0.2381,0.2381
5371,69,48,17,ن,,0.11765,0.52941,0.29412,0.17647,0.17647,0.11765
5372,69,49,21,ن,,0.0,0.61905,0.2381,0.04762,0.14286,0.28571
5373,69,50,20,ن,polytheism-rejection,0.1,0.45,0.1,0.25,0.25,0.1
5374,69,51,13,ن,,0.15385,0.53846,0.23077,0.15385,0.23077,0.07692
5375,69,52,17,م,,0.11765,0.29412,0.23529,0.29412,0.11765,0.35294
5376,70,1,16,ع,punishment,0.0625,0.1875,0.3125,0.1875,0.25,0.1875
5377,70,2,17,ع,polytheism-rejection,0.05882,0.47059,0.11765,0.23529,0.11765,0.11765
5378,70,3,15,ج,,0.06667,0.53333,0.06667,0.13333,0.13333,0.13333
5379,70,4,47,ه,,0.08511,0.46809,0.19149,0.21277,0.21277,0.19149
5380,70,5,14,ا,,0.28571,0.35714,0.21429,0.21429,0.0,0.28571
5381,70,6,14,ا,,0.07143,0.5,0.21429,0.14286,0.28571,0.21429
5382,70,7,10,ا,,0.3,0.5,0.2,0.1,0.1,0.2
5383,70,8,19,ل,creation,0.0,0.52632,0.21053,0.10526,0.10526,0.26316
5384,70,9,17,ن,nature-imagery,0.0,0.41176,0.29412,0.05882,0.11765,0.17647
5385,70,10,16,ا,,0.0,0.625,0.0625,0.1875,0.1875,0.3125
5386,70,11,40,ه,punishment,0.075,0.55,0.225,0.15,0.1,0.35
5387,70,12,12,ه,,0.08333,0.25,0.25,0.41667,0.41667,0.25
5388,70,13,16,ه,mercy,0.0625,0.4375,0.25,0.25,0.1875,0.1875
5389,70,14,22,ه,creation,0.09091,0.54545,0.13636,0.18182,0.13636,0.22727
5390,70,15,10,ا,hell,0.1,0.3,0.2,0.2,0.2,0.0
5391,70,16,10,ا,,0.0,0.4,0.0,0.3,0.2,0.1
5392,70,17,15,ا,,0.06667,0.46667,0.4,0.0,0.13333,0.33333
5393,70,18,9,ا,,0.0,0.33333,0.22222,0.11111,0.33333,0.44444
5394,70,19,17,ا,creation,0.05882,0.41176,0.17647,0.17647,0.29412,0.05882
5395,70,20,15,ا,,0.06667,0.26667,0.13333,0.33333,0.2,0.13333
5396,70,21,17,ا,,0.05882,0.47059,0.05882,0.23529,0.23529,0.23529
5397,70,22,10,ن,prayer,0.1,0.6,0.1,0.1,0.1,0.1
5398,70,23,22,ن,prayer,0.04545,0.45455,0.13636,0.18182,0.18182,0.18182
5399,70,24,22,م,,0.04545,0.59091,0.09091,0.18182,0.18182,0.36364
5400,70,25,14,م,,0.07143,0.64286,0.07143,0.14286,0.14286,0.28571
5401,70,26,21,ن,eschatology,0.09524,0.61905,0.19048,0.09524,0.0,0.2381
5402,70,27,24,ن,punishment,0.08333,0.5,0.125,0.25,0.125,0.375
5403,70,28,18,ن,punishment,0.11111,0.5,0.22222,0.16667,0.27778,0.33333
5404,70,29,21,ن,,0.09524,0.52381,0.04762,0.33333,0.14286,0.33333
5405,70,30,42,ن,,0.02381,0.52381,0.19048,0.14286,0.2381,0.28571
5406,70,31,30,ن,,0.03333,0.36667,0.26667,0.16667,0.2,0.26667
5407,70,32,28,ن,,0.03571,0.5,0.10714,0.17857,0.25,0.25
5408,70,33,23,ن,legal,0.04348,0.3913,0.21739,0.21739,0.17391,0.26087
5409,70,34,24,ن,prayer,0.08333,0.45833,0.04167,0.29167,0.16667,0.20833
5410,70,35,17,ن,paradise,0.05882,0.52941,0.35294,0.05882,0.11765,0.29412
5411,70,36,24,ن,prophets|polytheism-rejection,0.125,0.45833,0.20833,0.16667,0.08333,0.25
5412,70,37,21,ن,,0.0,0.61905,0.0,0.09524,0.14286,0.14286
5413,70,38,28,م,paradise,0.07143,0.53571,0.25,0.10714,0.28571,0.17857
5414,70,39,22,ن,creation,0.04545,0.54545,0.13636,0.09091,0.18182,0.22727
5415,70,40,35,ن,,0.2,0.42857,0.25714,0.11429,0.08571,0.25714
5416,70,41,31,ن,,0.06452,0.54839,0.19355,0.12903,0.16129,0.29032
5417,70,42,42,ن,,0.07143,0.52381,0.09524,0.19048,0.14286,0.30952
5418,70,43,40,ن,polytheism-rejection,0.1,0.475,0.2,0.175,0.15,0.225
5419,70,44,44,ن,,0.09091,0.40909,0.15909,0.25,0.20455,0.18182
5420,71,1,51,م,punishment|prophets|dialogue,0.09804,0.47059,0.29412,0.11765,0.23529,0.19608
5421,71,2,22,ن,dialogue,0.13636,0.63636,0.22727,0.04545,0.04545,0.22727
5422,71,3,25,ن,prayer|dialogue,0.08,0.4,0.28,0.08,0.24,0.24
5423,71,4,65,ن,mercy,0.04615,0.49231,0.27692,0.12308,0.2,0.21538
5424,71,5,26,ا,dialogue,0.15385,0.53846,0.23077,0.03846,0.11538,0.19231
5425,71,6,21,ا,,0.09524,0.38095,0.19048,0.19048,0.19048,0.19048
5426,71,7,79,ا,mercy,0.07595,0.35443,0.22785,0.21519,0.17722,0.26582
5427,71,8,16,ا,,0.0625,0.375,0.25,0.1875,0.25,0.1875
5428,71,9,28,ا,,0.14286,0.5,0.21429,0.17857,0.25,0.14286
5429,71,10,27,ا,mercy|dialogue,0.14815,0.2963,0.25926,0.25926,0.14815,0.22222
5430,71,11,21,ا,creation|nature-imagery,0.14286,0.52381,0.14286,0.09524,0.09524,0.14286
5431,71,12,44,ا,paradise,0.02273,0.54545,0.29545,0.02273,0.11364,0.27273
5432,71,13,20,ا,,0.15,0.55,0.2,0.05,0.05,0.2
5433,71,14,14,ا,creation,0.28571,0.35714,0.42857,0.07143,0.14286,0.21429
5434,71,15,31,ا,creation,0.12903,0.32258,0.29032,0.16129,0.12903,0.22581
5435,71,16,31,ا,hell|creation,0.12903,0.48387,0.12903,0.16129,0.09677,0.19355
5436,71,17,23,ا,creation,0.08696,0.43478,0.30435,0.08696,0.13043,0.21739
5437,71,18,25,ا,,0.08,0.4,0.24,0.2,0.2,0.2
5438,71,19,21,ا,creation,0.14286,0.38095,0.2381,0.14286,0.14286,0.14286
5439,71,20,20,ا,,0.0,0.3,0.25,0.2,0.05,0.2
5440,71,21,49,ا,prophets|dialogue,0.08163,0.46939,0.16327,0.18367,0.20408,0.2449
5441,71,22,15,ا,,0.2,0.46667,0.26667,0.0,0.0,0.33333
5442,71,23,53,ا,dialogue,0.09434,0.49057,0.15094,0.13208,0.09434,0.22642
5443,71,24,35,ا,,0.14286,0.42857,0.2,0.14286,0.05714,0.11429
5444,71,25,54,ا,hell,0.11111,0.44444,0.2037,0.16667,0.18519,0.22222
5445,71,26,37,ا,creation|prophets|dialogue|polytheism-rejection,0.18919,0.48649,0.16216,0.10811,0.08108,0.13514
5446,71,27,41,ا,polytheism-rejection,0.09756,0.36585,0.26829,0.12195,0.12195,0.17073
5447,71,28,71,ا,mercy,0.05634,0.57746,0.19718,0.07042,0.08451,0.25352
5448,72,1,49,ا,prophets|dialogue,0.10204,0.40816,0.2449,0.12245,0.20408,0.16327
5449,72,2,35,ا,polytheism-rejection,0.08571,0.4,0.28571,0.17143,0.17143,0.17143
5450,72,3,33,ا,,0.06061,0.30303,0.24242,0.18182,0.18182,0.18182
5451,72,4,28,ا,dialogue,0.10714,0.39286,0.17857,0.21429,0.17857,0.10714
5452,72,5,37,ا,,0.05405,0.45946,0.21622,0.10811,0.13514,0.10811
5453,72,6,46,ا,,0.08696,0.47826,0.19565,0.15217,0.13043,0.19565
5454,72,7,33,ا,prophets,0.06061,0.45455,0.21212,0.18182,0.21212,0.18182
5455,72,8,41,ا,hell|creation,0.02439,0.34146,0.21951,0.21951,0.14634,0.19512
5456,72,9,51,ا,hell,0.07843,0.37255,0.23529,0.15686,0.17647,0.15686
5457,72,10,44,ا,creation,0.18182,0.45455,0.29545,0.13636,0.18182,0.20455
5458,72,11,37,ا,,0.13514,0.43243,0.27027,0.08108,0.08108,0.16216
5459,72,12,39,ا,creation,0.10256,0.46154,0.15385,0.20513,0.20513,0.10256
5460,72,13,52,ا,,0.05769,0.38462,0.17308,0.21154,0.19231,0.26923
5461,72,14,49,ا,,0.08163,0.5102,0.18367,0.14286,0.10204,0.28571
5462,72,15,27,ا,hell,0.11111,0.37037,0.25926,0.14815,0.11111,0.25926
5463,72,16,39,ا,paradise,0.15385,0.38462,0.25641,0.12821,0.17949,0.15385
5464,72,17,39,ا,punishment|prayer,0.12821,0.38462,0.15385,0.28205,0.20513,0.17949
5465,72,18,31,ا,,0.0,0.35484,0.22581,0.16129,0.22581,0.16129
5466,72,19,41,ا,,0.02439,0.43902,0.2439,0.09756,0.19512,0.21951
5467,72,20,26,ا,prophets|dialogue|polytheism-rejection,0.11538,0.34615,0.38462,0.11538,0.26923,0.19231
5468,72,21,24,ا,dialogue,0.16667,0.5,0.25,0.08333,0.08333,0.125
5469,72,22,40,ا,dialogue,0.05,0.575,0.275,0.1,0.175,0.125
5470,72,23,64,ا,hell|prophets,0.0625,0.45312,0.14062,0.21875,0.20312,0.17188
5471,72,24,45,ا,polytheism-rejection,0.11111,0.4,0.2,0.15556,0.2,0.22222
5472,72,25,36,ا,dialogue,0.13889,0.47222,0.38889,0.02778,0.22222,0.19444
5473,72,26,27,ا,,0.07407,0.33333,0.14815,0.25926,0.2963,0.14815
5474,72,27,44,ا,prophets,0.11364,0.52273,0.15909,0.22727,0.13636,0.20455
5475,72,28,52,ا,,0.09615,0.36538,0.30769,0.15385,0.23077,0.19231
5476,73,1,12,ل,dialogue,0.0,0.5,0.08333,0.16667,0.16667,0.16667
5477,73,2,15,ا,prayer,0.13333,0.6,0.2,0.0,0.06667,0.06667
5478,73,3,18,ا,,0.22222,0.44444,0.16667,0.27778,0.16667,0.16667
5479,73,4,24,ا,,0.16667,0.5,0.29167,0.08333,0.16667,0.08333
5480,73,5,21,ا,,0.14286,0.47619,0.2381,0.09524,0.09524,0.04762
5481,73,6,30,ا,,0.1,0.43333,0.3,0.13333,0.23333,0.13333
5482,73,7,21,ا,,0.09524,0.42857,0.19048,0.19048,0.14286,0.14286
5483,73,8,26,ا,prayer,0.07692,0.38462,0.38462,0.11538,0.07692,0.23077
5484,73,9,36,ا,monotheism,0.11111,0.41667,0.19444,0.22222,0.19444,0.22222
5485,73,10,32,ا,,0.15625,0.5,0.15625,0.125,0.125,0.25
5486,73,11,35,ا,,0.05714,0.62857,0.11429,0.14286,0.14286,0.25714
5487,73,12,19,ا,hell,0.0,0.47368,0.26316,0.05263,0.15789,0.10526
5488,73,13,22,ا,punishment,0.09091,0.27273,0.13636,0.22727,0.22727,0.22727
5489,73,14,40,ا,creation|nature-imagery,0.075,0.425,0.275,0.1,0.05,0.225
5490,73,15,51,ا,prophets|legal,0.09804,0.47059,0.17647,0.13725,0.15686,0.13725
5491,73,16,31,ا,punishment|prophets,0.09677,0.35484,0.09677,0.32258,0.22581,0.22581
5492,73,17,35,ا,polytheism-rejection,0.05714,0.45714,0.28571,0.11429,0.05714,0.25714
5493,73,18,26,ا,creation,0.07692,0.38462,0.19231,0.19231,0.19231,0.30769
5494,73,19,31,ا,,0.06452,0.25806,0.25806,0.35484,0.25806,0.12903
5495,73,20,329,م,mercy|prophets|prayer,0.12766,0.48632,0.18541,0.18541,0.16109,0.21277
5496,74,1,12,ر,dialogue,0.08333,0.41667,0.16667,0.16667,0.16667,0.08333
5497,74,2,7,ر,,0.28571,0.42857,0.28571,0.28571,0.14286,0.28571
5498,74,3,8,ر,prayer,0.25,0.375,0.5,0.125,0.0,0.5
5499,74,4,10,ر,,0.2,0.3,0.3,0.3,0.1,0.3
5500,74,5,11,ر,,0.18182,0.36364,0.18182,0.27273,0.09091,0.18182
5501,74,6,13,ر,,0.07692,0.46154,0.30769,0.15385,0.0,0.15385
5502,74,7,10,ر,,0.3,0.4,0.3,0.2,0.0,0.4
5503,74,8,16,ر,eschatology,0.25,0.4375,0.1875,0.1875,0.0625,0.1875
5504,74,9,16,ر,,0.0625,0.5625,0.125,0.25,0.125,0.3125
5505,74,10,18,ر,polytheism-rejection,0.16667,0.55556,0.05556,0.16667,0.11111,0.05556
5506,74,11,16,ا,creation,0.125,0.5625,0.1875,0.1875,0.125,0.1875
5507,74,12,17,ا,,0.0,0.47059,0.23529,0.05882,0.11765,0.29412
5508,74,13,10,ا,,0.0,0.5,0.2,0.2,0.1,0.3
5509,74,14,13,ا,,0.0,0.38462,0.30769,0.23077,0.23077,0.23077
5510,74,15,12,د,,0.08333,0.41667,0.33333,0.16667,0.25,0.16667
5511,74,16,21,ا,,0.0,0.38095,0.28571,0.04762,0.19048,0.0
5512,74,17,11,ا,punishment,0.27273,0.18182,0.27273,0.36364,0.36364,0.09091
5513,74,18,10,ر,,0.3,0.4,0.4,0.2,0.2,0.2
5514,74,19,10,ر,punishment,0.3,0.3,0.5,0.2,0.0,0.2
5515,74,20,11,ر,punishment,0.27273,0.36364,0.45455,0.18182,0.0,0.18182
5516,74,21,5,ر,,0.4,0.6,0.0,0.4,0.0,0.2
5517,74,22,9,ر,,0.11111,0.33333,0.22222,0.33333,0.11111,0.44444
5518,74,23,13,ر,,0.15385,0.30769,0.46154,0.15385,0.07692,0.30769
5519,74,24,19,ر,dialogue,0.15789,0.31579,0.21053,0.31579,0.26316,0.05263
5520,74,25,16,ر,,0.125,0.375,0.25,0.1875,0.1875,0.125
5521,74,26,9,ر,,0.33333,0.33333,0.22222,0.44444,0.22222,0.0
5522,74,27,13,ر,,0.23077,0.38462,0.30769,0.07692,0.07692,0.23077
5523,74,28,12,ر,,0.16667,0.41667,0.33333,0.08333,0.0,0.16667
5524,74,29,10,ر,,0.1,0.5,0.1,0.3,0.2,0.2
5525,74,30,12,ر,,0.08333,0.25,0.08333,0.33333,0.41667,0.0
5526,74,31,250,ر,hell|creation|dialogue|polytheism-rejection,0.06,0.472,0.204,0.132,0.116,0.204
5527,74,32,9,ر,creation,0.22222,0.55556,0.22222,0.0,0.0,0.22222
5528,74,33,12,ر,,0.08333,0.5,0.33333,0.08333,0.16667,0.16667
5529,74,34,13,ر,,0.15385,0.23077,0.23077,0.38462,0.23077,0.23077
5530,74,35,14,ر,hell,0.07143,0.28571,0.35714,0.14286,0.28571,0.07143
5531,74,36,10,ر,,0.2,0.6,0.1,0.2,0.0,0.1
5532,74,37,24,ر,,0.08333,0.5,0.375,0.08333,0.20833,0.20833
5533,74,38,17,ه,,0.05882,0.35294,0.29412,0.29412,0.11765,0.23529
5534,74,39,14,ن,,0.07143,0.42857,0.21429,0.14286,0.21429,0.14286
5535,74,40,14,ن,paradise,0.0,0.42857,0.28571,0.14286,0.07143,0.14286
5536,74,41,10,ن,,0.1,0.7,0.1,0.0,0.1,0.2
5537,74,42,12,ر,,0.16667,0.41667,0.25,0.25,0.0,0.25
5538,74,43,18,ن,prayer|dialogue,0.11111,0.66667,0.11111,0.05556,0.0,0.22222
5539,74,44,16,ن,,0.0625,0.625,0.1875,0.0625,0.0625,0.25
5540,74,45,18,ن,,0.11111,0.44444,0.11111,0.22222,0.22222,0.16667
5541,74,46,17,ن,eschatology|polytheism-rejection,0.0,0.52941,0.29412,0.05882,0.0,0.29412
5542,74,47,14,ن,,0.07143,0.35714,0.28571,0.07143,0.14286,0.0
5543,74,48,22,ن,,0.0,0.27273,0.04545,0.36364,0.22727,0.27273
5544,74,49,21,ن,,0.14286,0.47619,0.09524,0.2381,0.19048,0.19048
5545,74,50,15,ه,,0.13333,0.46667,0.2,0.33333,0.26667,0.26667
5546,74,51,10,ه,,0.3,0.5,0.2,0.3,0.1,0.3
5547,74,52,31,ه,,0.12903,0.48387,0.22581,0.19355,0.19355,0.19355
5548,74,53,19,ه,,0.05263,0.42105,0.15789,0.21053,0.21053,0.15789
5549,74,54,11,ه,,0.09091,0.27273,0.36364,0.27273,0.27273,0.0
5550,74,55,10,ه,prayer,0.1,0.3,0.2,0.4,0.2,0.2
5551,74,56,44,ه,mercy|prayer,0.06818,0.45455,0.18182,0.20455,0.25,0.18182
