surah,verse,mushaf_index,n_words,n_segments,n_letters_rasm,n_root_tokens,n_lemma_tokens,n_pos_segments,n_hapax_root_tokens,frac_hapax_root_tokens,n_hapax_lemma_tokens,frac_hapax_lemma_tokens,mean_log10_root_freq,median_log10_root_freq,min_root_freq,mean_root_surprisal_bits,sum_root_surprisal_bits,frac_root_tokens_freq_le5,n_root_types,ttr_root,root_simpson_repeat,rime_pausal,rime_class_size,fasila_readable,share_nominal,share_verbal,share_pronominal,share_particle,segments_per_word,frac_derived_stems
2,13,20,19,32,80,10,17,19,0,0.0,0,0.0,2.5644282078110683,2.9439888750737717,11,7.089870743171337,70.89870743171338,0.0,5,0.5,0.17777777777777778,Uن,1751,1,0.15789473684210525,0.3684210526315789,0.10526315789473684,0.3684210526315789,1.6842105263157894,0.4
2,14,21,16,28,74,8,16,17,0,0.0,0,0.0,2.430939565087737,2.5541708654291044,28,7.533310415782354,60.26648332625883,0.0,6,0.75,0.07142857142857142,Uن,1751,1,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.4117647058823529,1.75,0.375
2,15,22,7,12,33,5,6,7,0,0.0,0,0.0,1.7855577519424752,1.5314789170422551,7,9.677222392798944,48.38611196399472,0.0,5,1.0,0.0,Uن,1751,1,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.2
2,16,23,11,19,55,7,11,11,1,0.14285714285714285,1,0.09090909090909091,1.8250864072642847,2.2810333672477277,1,9.545911042132307,66.82137729492615,0.14285714285714285,6,0.8571428571428571,0.047619047619047616,Iن,1293,1,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,1.7272727272727273,0.2857142857142857
2,17,24,17,26,71,12,17,17,0,0.0,1,0.058823529411764705,1.979507231865126,2.1990742100043157,6,9.0329361664551,108.39523399746119,0.0,10,0.8333333333333334,0.030303030303030304,Uن,1751,1,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.23529411764705882,1.5294117647058822,0.25
2,18,25,6,8,19,4,5,6,0,0.0,0,0.0,1.3724474471539982,1.3473025994667844,6,11.049545120563268,44.19818048225307,0.0,4,1.0,0.0,Uن,1751,1,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.3333333333333333,0.0
2,19,26,19,32,83,14,19,19,0,0.0,1,0.05263157894736842,1.7926445887905493,1.9475454484671997,2,9.653680430369446,135.15152602517225,0.14285714285714285,14,1.0,0.0,Iن,1293,1,0.6842105263157895,0.05263157894736842,0.0,0.2631578947368421,1.6842105263157894,0.07142857142857142
2,20,27,25,39,100,18,24,25,0,0.0,1,0.041666666666666664,2.135036837554145,2.2187167218989856,6,8.516277999729994,153.29300399513988,0.0,14,0.7777777777777778,0.026143790849673203,Iر,178,1,0.36,0.32,0.04,0.28,1.56,0.1111111111111111
2,21,28,11,20,52,6,11,11,0,0.0,0,0.0,2.518197225968549,2.427986600584272,241,7.24344674060823,43.46068044364938,0.0,6,1.0,0.0,Uن,1751,1,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,1.8181818181818181,0.16666666666666666
2,22,29,23,38,97,15,19,23,0,0.0,0,0.0,2.2071782931363666,2.4668676203541096,6,8.276629271625342,124.14943907438014,0.0,13,0.8666666666666667,0.01904761904761905,Uن,1751,1,0.43478260869565216,0.21739130434782608,0.21739130434782608,0.13043478260869565,1.6521739130434783,0.13333333333333333
2,23,30,20,33,77,13,21,21,0,0.0,0,0.0,2.406199049004736,2.326335860928751,17,7.615496631240489,99.00145620612635,0.0,12,0.9230769230769231,0.01282051282051282,Iن,1293,1,0.38095238095238093,0.23809523809523808,0.047619047619047616,0.3333333333333333,1.65,0.07692307692307693
2,24,31,13,26,65,9,13,13,0,0.0,0,0.0,1.9986591253792017,2.03342375548695,11,8.9693149533204,80.7238345798836,0.0,8,0.8888888888888888,0.027777777777777776,Iن,1293,1,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.23076923076923078,2.0,0.2222222222222222
2,25,32,34,54,139,20,30,34,0,0.0,1,0.03333333333333333,2.140213080148207,2.089905111439398,12,8.499082894030826,169.98165788061652,0.0,18,0.9,0.015789473684210527,Uن,1751,1,0.3235294117647059,0.23529411764705882,0.20588235294117646,0.23529411764705882,1.588235294117647,0.2
2,26,33,39,59,154,21,36,39,0,0.0,1,0.027777777777777776,2.472225171728217,2.2810333672477277,43,7.396162599168876,155.3194145825464,0.0,17,0.8095238095238095,0.01904761904761905,Iن,1293,1,0.2564102564102564,0.2564102564102564,0.1282051282051282,0.358974358974359,1.5128205128205128,0.23809523809523808
2,27,34,20,29,80,12,18,20,0,0.0,0,0.0,2.052921772421955,1.7559416804894372,9,8.78905834160612,105.46870009927345,0.0,11,0.9166666666666666,0.015151515151515152,Uن,1751,1,0.35,0.25,0.25,0.15,1.45,0.08333333333333333
2,28,35,13,23,58,9,13,13,0,0.0,0,0.0,2.468765143010139,2.2648178230095364,83,7.407656565776575,66.66890909198918,0.0,7,0.7777777777777778,0.05555555555555555,Uن,1751,1,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,1.7692307692307692,0.3333333333333333
2,29,36,19,26,68,11,16,19,0,0.0,0,0.0,2.351005626292367,2.576341350205793,28,7.7988452128017,85.7872973408187,0.0,9,0.8181818181818182,0.03636363636363636,Iم,551,1,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.15789473684210525,1.368421052631579,0.18181818181818182
2,30,37,28,47,110,17,26,28,0,0.0,1,0.038461538461538464,2.263817276442521,2.5390760987927767,2,8.08847864171477,137.5041369091511,0.058823529411764705,13,0.7647058823529411,0.03676470588235294,Uن,1751,1,0.25,0.35714285714285715,0.14285714285714285,0.25,1.6785714285714286,0.17647058823529413
2,31,38,15,25,68,10,15,15,0,0.0,0,0.0,2.565464311210358,2.578633162940706,79,7.08642888218003,70.8642888218003,0.0,9,0.9,0.022222222222222223,Iن,1293,1,0.4,0.3333333333333333,0.06666666666666667,0.2,1.6666666666666667,0.2
2,32,39,12,20,47,6,10,12,0,0.0,0,0.0,2.719402313544021,2.931457870689005,92,6.575057907356999,39.45034744414199,0.0,4,0.6666666666666666,0.2,Iم,551,1,0.3333333333333333,0.16666666666666666,0.25,0.25,1.6666666666666667,0.16666666666666666
2,33,40,22,41,98,15,21,22,0,0.0,0,0.0,2.541365202644347,2.5809249756756194,21,7.166484387987202,107.49726581980804,0.0,9,0.6,0.0761904761904762,Uن,1751,1,0.2727272727272727,0.45454545454545453,0.13636363636363635,0.13636363636363635,1.8636363636363635,0.2
2,34,41,13,24,61,8,13,13,0,0.0,0,0.0,2.3326774192720796,2.260346548200501,13,7.859730198631304,62.87784158905043,0.0,7,0.875,0.03571428571428571,Iن,1293,1,0.3076923076923077,0.46153846153846156,0.0,0.23076923076923078,1.8461538461538463,0.125
2,35,42,18,34,78,12,17,18,0,0.0,0,0.0,2.0885500391449416,2.0098488654900963,3,8.670703801406892,104.0484456168827,0.08333333333333333,12,1.0,0.0,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,1.8888888888888888,0.0
2,36,43,19,37,84,13,19,20,0,0.0,1,0.05263157894736842,2.011078663951653,2.0253058652647704,4,8.928058139211037,116.06475580974349,0.07692307692307693,12,0.9230769230769231,0.01282051282051282,Iن,1293,1,0.4,0.25,0.1,0.25,1.9473684210526316,0.23076923076923078
2,37,44,11,18,43,6,10,11,0,0.0,0,0.0,2.239979733051492,2.0519360542015277,75,8.167665246818528,49.00599148091117,0.0,5,0.8333333333333334,0.06666666666666667,Iم,551,1,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.2727272727272727,1.6363636363636365,0.16666666666666666
2,38,45,17,30,68,9,16,17,0,0.0,0,0.0,2.2156509751737126,2.2355284469075487,8,8.248483631126437,74.23635268013793,0.0,8,0.8888888888888888,0.027777777777777776,Uن,1751,1,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.4117647058823529,1.7647058823529411,0.0
2,39,46,10,18,48,6,9,10,0,0.0,0,0.0,2.327760748575353,2.3690254191247933,87,7.876063025152072,47.25637815091243,0.0,6,1.0,0.0,Uن,1751,1,0.4,0.2,0.3,0.1,1.8,0.16666666666666666
2,40,47,13,28,66,9,13,13,0,0.0,0,0.0,1.8962490584787715,1.8195439355418688,12,9.309513831756234,83.78562448580611,0.0,6,0.6666666666666666,0.08333333333333333,Uن,1751,1,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,2.1538461538461537,0.3333333333333333
2,41,48,18,35,78,11,17,18,0,0.0,0,0.0,2.2950910444924633,2.41161970596323,19,7.984589432996679,87.83048376296347,0.0,11,1.0,0.0,Uن,1751,1,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.16666666666666666,1.9444444444444444,0.45454545454545453
2,42,49,8,18,41,6,7,8,0,0.0,0,0.0,2.0145785492792982,2.00709219875064,21,8.916431771812247,53.49859063087349,0.0,5,0.8333333333333334,0.06666666666666667,Uن,1751,1,0.375,0.375,0.125,0.125,2.25,0.0
2,43,50,7,16,41,6,7,7,0,0.0,0,0.0,1.9255816984742216,1.8832436031198472,13,9.212072910858131,55.27243746514879,0.0,5,0.8333333333333334,0.06666666666666667,Iن,1293,1,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,2.2857142857142856,0.3333333333333333
2,44,51,10,24,54,8,9,10,0,0.0,0,0.0,2.0502968490139835,2.090678796014225,32,8.79777814842199,70.38222518737592,0.0,8,1.0,0.0,Uن,1751,1,0.4,0.4,0.1,0.1,2.4,0.0
2,45,52,8,18,46,5,8,8,0,0.0,0,0.0,1.6974279803742143,1.99563519459755,11,9.969983156967556,49.84991578483778,0.0,5,1.0,0.0,Iن,1293,1,0.5,0.125,0.0,0.375,2.25,0.2
2,46,53,8,14,37,4,8,8,0,0.0,0,0.0,2.252865340378242,2.0906930975416085,69,8.124860185820111,32.499440743280445,0.0,4,1.0,0.0,Uن,1751,1,0.375,0.125,0.125,0.375,1.75,0.25
2,47,54,11,21,55,6,11,11,0,0.0,0,0.0,2.328491325967036,2.2054729293438875,104,7.873636099589149,47.24181659753489,0.0,5,0.8333333333333334,0.06666666666666667,Iن,1293,1,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.2727272727272727,1.9090909090909092,0.3333333333333333
2,48,55,19,27,67,11,18,19,0,0.0,0,0.0,2.2542039465517107,2.436162647040756,28,8.120413432364474,89.32454775600922,0.0,10,0.9090909090909091,0.01818181818181818,Uن,1751,1,0.3157894736842105,0.2631578947368421,0.05263157894736842,0.3684210526315789,1.4210526315789473,0.09090909090909091
2,49,56,18,31,84,12,18,18,0,0.0,0,0.0,2.004849548209152,2.164963220397726,9,8.948750813802356,107.38500976562827,0.0,12,1.0,0.0,Iم,551,1,0.5,0.2222222222222222,0.05555555555555555,0.2222222222222222,1.7222222222222223,0.25
2,50,57,10,21,50,6,8,10,0,0.0,0,0.0,1.8512712567643612,1.890805891246575,23,9.458926854917607,56.75356112950564,0.0,6,1.0,0.0,Uن,1751,1,0.3,0.4,0.2,0.1,2.1,0.3333333333333333
2,51,58,12,18,51,7,11,12,0,0.0,0,0.0,2.0661180537855346,2.1789769472931693,22,8.745221243796408,61.216548706574855,0.0,7,1.0,0.0,Uن,1751,1,0.5,0.16666666666666666,0.08333333333333333,0.25,1.5,0.2857142857142857
2,52,59,8,12,30,3,8,8,0,0.0,0,0.0,1.9300657233379042,1.8750612633917,35,9.197177302685292,27.591531908055874,0.0,3,1.0,0.0,Uن,1751,1,0.125,0.25,0.125,0.5,1.5,0.0
2,53,60,7,14,37,4,7,7,0,0.0,0,0.0,2.400095651639236,2.5017388828377927,72,7.635771678423202,30.54308671369281,0.0,4,1.0,0.0,Uن,1751,1,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,2.0,0.5
2,54,61,26,50,120,17,24,26,0,0.0,1,0.041666666666666664,2.2698533234707456,2.303196057420489,31,8.068427327509651,137.16326456766407,0.0,12,0.7058823529411765,0.04411764705882353,Iم,551,1,0.46153846153846156,0.19230769230769232,0.11538461538461539,0.23076923076923078,1.9230769230769231,0.058823529411764705
2,55,62,14,23,58,8,12,14,0,0.0,0,0.0,2.367894763545838,2.476018245376218,11,7.742740713260988,61.9419257060879,0.0,8,1.0,0.0,Uن,1751,1,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.21428571428571427,1.6428571428571428,0.125
2,56,63,7,12,29,4,7,7,0,0.0,0,0.0,2.072421968144542,2.0462726038028034,67,8.724280093579456,34.89712037431782,0.0,4,1.0,0.0,Uن,1751,1,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.7142857142857142,0.0
2,57,64,18,38,88,12,18,18,0,0.0,0,0.0,1.9479510874912054,2.063665804690011,3,9.137763409017149,109.65316090820578,0.08333333333333333,11,0.9166666666666666,0.015151515151515152,Uن,1751,1,0.2777777777777778,0.3888888888888889,0.05555555555555555,0.2777777777777778,2.111111111111111,0.16666666666666666
2,58,65,20,38,93,16,19,20,0,0.0,0,0.0,1.9144194209267358,2.0006071626430897,2,9.249153194246055,147.9864511079369,0.125,14,0.875,0.016666666666666666,Iن,1293,1,0.35,0.4,0.1,0.15,1.9,0.0625
2,59,66,18,28,77,11,17,18,0,0.0,0,0.0,2.3838965413858104,2.4983105537896004,10,7.689583957886236,84.58542353674859,0.0,9,0.8181818181818182,0.03636363636363636,Uن,1751,1,0.2222222222222222,0.3888888888888889,0.2777777777777778,0.1111111111111111,1.5555555555555556,0.18181818181818182
2,60,67,28,45,118,21,28,28,0,0.0,1,0.03571428571428571,1.953614376954935,1.7634279935629373,5,9.118950368638105,191.4979577414002,0.047619047619047616,20,0.9523809523809523,0.004761904761904762,Iن,1293,1,0.5,0.2857142857142857,0.0,0.21428571428571427,1.6071428571428572,0.14285714285714285
2,61,68,59,107,252,38,55,60,5,0.13157894736842105,5,0.09090909090909091,1.8981314187674156,2.0679477877820096,1,9.303260766228686,353.52390911669005,0.15789473684210525,35,0.9210526315789473,0.004267425320056899,Uن,1751,1,0.36666666666666664,0.2833333333333333,0.2,0.15,1.8135593220338984,0.10526315789473684
2,62,69,24,44,106,15,22,24,0,0.0,0,0.0,2.2801639670521587,2.303196057420489,3,8.034176110920187,120.5126416638028,0.06666666666666667,14,0.9333333333333333,0.009523809523809525,Uن,1751,1,0.375,0.20833333333333334,0.16666666666666666,0.25,1.8333333333333333,0.13333333333333333
2,63,70,15,31,69,10,15,15,0,0.0,0,0.0,1.9780887542020174,2.022544080771408,11,9.037648247256149,90.37648247256149,0.0,9,0.9,0.022222222222222223,Uن,1751,1,0.2,0.4,0.13333333333333333,0.26666666666666666,2.066666666666667,0.2
2,64,71,13,21,53,7,13,13,0,0.0,0,0.0,2.5278163226958443,2.3710678622717363,65,7.211492792942389,50.480449550596724,0.0,7,1.0,0.0,Iن,1293,1,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.38461538461538464,1.6153846153846154,0.14285714285714285
2,65,72,12,22,52,7,11,12,0,0.0,0,0.0,1.909890776973208,2.0253058652647704,3,9.26419702382702,64.84937916678913,0.2857142857142857,7,1.0,0.0,Iن,1293,1,0.25,0.3333333333333333,0.16666666666666666,0.25,1.8333333333333333,0.14285714285714285
2,66,73,9,19,43,7,9,9,0,0.0,0,0.0,1.9927274962335597,2.103803720955957,5,8.989019398827761,62.92313579179432,0.14285714285714285,7,1.0,0.0,Iن,1293,1,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,2.111111111111111,0.14285714285714285
2,67,74,20,30,82,14,20,20,0,0.0,0,0.0,2.3901350741889678,2.6278532912913124,9,7.668860000496551,107.36404000695171,0.0,11,0.7857142857142857,0.04395604395604396,Iن,1293,1,0.35,0.4,0.0,0.25,1.5,0.07142857142857142
2,68,75,23,33,80,13,20,23,0,0.0,2,0.1,2.2477407029054115,2.3944516808262164,9,8.141883863017219,105.84449021922384,0.0,10,0.7692307692307693,0.05128205128205128,Uن,1751,1,0.21739130434782608,0.30434782608695654,0.21739130434782608,0.2608695652173913,1.434782608695652,0.07692307692307693
2,69,76,18,27,70,13,16,18,1,0.07692307692307693,3,0.1875,1.9276848450985276,2.110589710299249,1,9.20508640899918,119.66612331698936,0.15384615384615385,10,0.7692307692307693,0.05128205128205128,Iن,1293,1,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.5,0.07692307692307693
2,70,77,17,26,61,9,14,17,0,0.0,0,0.0,2.441708020652159,2.7151673578484576,9,7.497538380704356,67.4778454263392,0.0,9,1.0,0.0,Uن,1751,1,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.29411764705882354,1.5294117647058822,0.3333333333333333
2,71,78,24,41,96,16,24,24,1,0.0625,1,0.041666666666666664,1.835326525096748,1.715681882079494,1,9.51189410700969,152.19030571215504,0.125,14,0.875,0.025,Uن,1751,1,0.2916666666666667,0.375,0.0,0.3333333333333333,1.7083333333333333,0.125
2,72,79,10,18,43,7,10,10,0,0.0,1,0.1,2.226276841439014,2.2600713879850747,5,8.213185267447216,57.49229687213051,0.14285714285714285,7,1.0,0.0,Uن,1751,1,0.3,0.4,0.1,0.2,1.8,0.2857142857142857
2,73,80,11,24,56,9,11,11,0,0.0,0,0.0,2.4359500554244224,2.2648178230095364,49,7.516665927163757,67.64999334447381,0.0,9,1.0,0.0,Uن,1751,1,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091,2.1818181818181817,0.2222222222222222
2,74,81,37,59,139,18,37,38,0,0.0,2,0.05405405405405406,1.8596759912964325,1.7402908934145844,7,9.431006931145449,169.75812476061807,0.0,15,0.8333333333333334,0.0196078431372549,Uن,1751,1,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3684210526315789,1.5945945945945945,0.1111111111111111
2,75,82,19,33,76,11,17,19,0,0.0,0,0.0,2.217420062753076,2.2671717284030137,6,8.242606849394233,90.66867534333656,0.0,11,1.0,0.0,Uن,1751,1,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.2631578947368421,1.736842105263158,0.18181818181818182
2,76,83,23,44,103,15,22,23,0,0.0,0,0.0,2.364205638208751,2.1986570869544226,28,7.754995722363818,116.32493583545727,0.0,12,0.8,0.02857142857142857,Uن,1751,1,0.17391304347826086,0.43478260869565216,0.08695652173913043,0.30434782608695654,1.9130434782608696,0.26666666666666666
2,77,84,9,15,36,5,9,9,0,0.0,0,0.0,2.4330971235659162,2.931457870689005,16,7.526143161657328,37.63071580828664,0.0,4,0.8,0.1,Uن,1751,1,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,1.6666666666666667,0.4
2,78,85,11,17,44,5,10,11,0,0.0,0,0.0,2.134372780121978,2.0755469613925306,21,8.518483950770527,42.59241975385263,0.0,5,1.0,0.0,Uن,1751,1,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.45454545454545453,1.5454545454545454,0.0
2,79,86,24,42,101,12,23,26,0,0.0,0,0.0,2.2539619139767386,2.191188651734057,19,8.121217447175153,97.45460936610183,0.0,9,0.75,0.06060606060606061,Uن,1751,1,0.38461538461538464,0.19230769230769232,0.2692307692307692,0.15384615384615385,1.75,0.08333333333333333
2,80,87,23,33,91,16,23,23,0,0.0,0,0.0,2.600605531036175,2.5218088351277124,46,6.969692276752036,111.51507642803257,0.0,11,0.6875,0.058333333333333334,Uن,1751,1,0.34782608695652173,0.30434782608695654,0.043478260869565216,0.30434782608695654,1.434782608695652,0.125
2,81,88,13,19,50,7,11,13,0,0.0,0,0.0,1.8646378146897036,1.9395192526186185,22,9.414524110613472,65.90166877429431,0.0,7,1.0,0.0,Uن,1751,1,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.23076923076923078,1.4615384615384615,0.14285714285714285
2,82,89,10,17,49,6,9,10,0,0.0,0,0.0,2.330841820874953,2.2792342812618975,87,7.86582792451765,47.194967547105904,0.0,6,1.0,0.0,Uن,1751,1,0.4,0.2,0.3,0.1,1.7,0.16666666666666666
2,83,90,29,54,146,20,28,29,0,0.0,0,0.0,2.2490711717017673,2.276309776469881,23,8.137464141343234,162.74928282686466,0.0,19,0.95,0.005263157894736842,Uن,1751,1,0.5517241379310345,0.20689655172413793,0.034482758620689655,0.20689655172413793,1.8620689655172413,0.25
2,84,91,15,27,69,9,14,15,0,0.0,0,0.0,1.7252472756194779,1.7403626894942439,2,9.877569458512347,88.89812512661113,0.1111111111111111,9,1.0,0.0,Uن,1751,1,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333,1.8,0.2222222222222222
2,85,92,49,89,223,31,48,50,0,0.0,1,0.020833333333333332,2.150270214442965,2.1986570869544226,6,8.465673817063013,262.4358883289534,0.0,29,0.9354838709677419,0.004301075268817204,Uن,1751,1,0.4,0.2,0.12,0.28,1.816326530612245,0.1935483870967742
2,86,93,13,23,63,7,12,13,0,0.0,0,0.0,2.026480617351726,2.1986570869544226,17,8.876893957495188,62.13825770246632,0.0,7,1.0,0.0,Uن,1751,1,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,1.7692307692307692,0.2857142857142857
2,87,94,28,55,137,21,28,28,0,0.0,0,0.0,2.1395414250907256,2.3710678622717363,5,8.501314083836347,178.5275957605633,0.047619047619047616,18,0.8571428571428571,0.014285714285714285,Uن,1751,1,0.5,0.32142857142857145,0.03571428571428571,0.14285714285714285,1.9642857142857142,0.2857142857142857
2,88,95,10,18,46,8,10,10,0,0.0,0,0.0,2.296889408662149,2.47273429256591,2,7.978615396536559,63.82892317229247,0.125,8,1.0,0.0,Uن,1751,1,0.5,0.3,0.1,0.1,1.8,0.125
2,89,96,26,41,106,15,25,26,0,0.0,0,0.0,2.5069938666225307,2.4683473304121573,38,7.2806634947768885,109.20995242165333,0.0,11,0.7333333333333333,0.047619047619047616,Iن,1293,1,0.3076923076923077,0.2692307692307692,0.15384615384615385,0.2692307692307692,1.5769230769230769,0.13333333333333333
2,90,97,27,41,105,18,27,28,0,0.0,0,0.0,2.2306047568669922,2.4531001570921864,17,8.198808243594717,147.5785483847049,0.0,14,0.7777777777777778,0.026143790849673203,Iن,1293,1,0.39285714285714285,0.25,0.14285714285714285,0.21428571428571427,1.5185185185185186,0.2222222222222222
2,91,98,30,49,120,18,28,30,0,0.0,0,0.0,2.739069425179553,2.8320740892398644,32,6.509725176669637,117.17505318005347,0.0,12,0.6666666666666666,0.05228758169934641,Iن,1293,1,0.23333333333333334,0.3333333333333333,0.2,0.23333333333333334,1.6333333333333333,0.3333333333333333
2,92,99,11,20,49,6,10,11,0,0.0,0,0.0,2.3566975676371933,2.4401037214794163,47,7.77993699293387,46.679621957603224,0.0,6,1.0,0.0,Uن,1751,1,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.2727272727272727,1.8181818181818181,0.16666666666666666
2,93,100,27,55,129,22,27,28,0,0.0,1,0.037037037037037035,2.2233110388823674,2.2671717284030137,11,8.223037450284028,180.90682390624863,0.0,18,0.8181818181818182,0.017316017316017316,Iن,1293,1,0.2857142857142857,0.4642857142857143,0.10714285714285714,0.14285714285714285,2.037037037037037,0.18181818181818182
2,94,101,17,25,66,13,16,17,0,0.0,0,0.0,2.398487298934197,2.303196057420489,21,7.641114510460559,99.33448863598727,0.0,12,0.9230769230769231,0.01282051282051282,Iن,1293,1,0.47058823529411764,0.23529411764705882,0.058823529411764705,0.23529411764705882,1.4705882352941178,0.07692307692307693
2,95,102,9,17,43,7,9,9,0,0.0,0,0.0,2.202080778755345,2.0791812460476247,21,8.29356284786175,58.05493993503225,0.0,7,1.0,0.0,Iن,1293,1,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.8888888888888888,0.2857142857142857
2,96,103,25,40,102,16,24,25,0,0.0,2,0.08333333333333333,1.8406556421124074,1.9794013516997513,2,9.49419116347443,151.90705861559087,0.125,15,0.9375,0.008333333333333333,Uن,1751,1,0.4,0.24,0.12,0.24,1.6,0.25
2,97,104,18,30,72,13,18,18,0,0.0,0,0.0,2.5447479850772785,2.4668676203541096,102,7.155247027984357,93.01821136379664,0.0,13,1.0,0.0,Iن,1293,1,0.5555555555555556,0.16666666666666666,0.05555555555555555,0.2222222222222222,1.6666666666666667,0.23076923076923078
2,98,105,12,22,53,8,12,12,0,0.0,1,0.08333333333333333,2.7309706067861854,2.715138334258887,106,6.536628869025957,52.29303095220766,0.0,6,0.75,0.07142857142857142,Iن,1293,1,0.75,0.08333333333333333,0.0,0.16666666666666666,1.8333333333333333,0.0
2,99,106,10,17,42,5,9,10,0,0.0,0,0.0,2.4439971470724036,2.582063362911709,54,7.489934067336195,37.449670336680974,0.0,5,1.0,0.0,Uن,1751,1,0.3,0.2,0.1,0.4,1.7,0.2
2,100,107,10,17,43,7,10,10,0,0.0,0,0.0,2.000725157467027,1.8573324964312685,12,8.962451743282914,62.7371622029804,0.0,6,0.8571428571428571,0.047619047619047616,Uن,1751,1,0.3,0.3,0.0,0.4,1.7,0.2857142857142857
2,101,108,22,31,87,14,22,22,0,0.0,0,0.0,2.3892008332095713,2.4739177394876286,12,7.671963481853404,107.40748874594766,0.0,12,0.8571428571428571,0.02197802197802198,Uن,1751,1,0.4090909090909091,0.18181818181818182,0.09090909090909091,0.3181818181818182,1.4090909090909092,0.14285714285714285
2,102,109,74,124,302,38,69,75,0,0.0,3,0.043478260869565216,2.312583933382438,2.3138672203691533,25,7.926479313932327,301.20621392942843,0.0,26,0.6842105263157895,0.032716927453769556,Uن,1751,1,0.29333333333333333,0.26666666666666666,0.14666666666666667,0.29333333333333333,1.6756756756756757,0.21052631578947367
2,103,110,12,20,50,8,12,12,0,0.0,0,0.0,2.615961078676093,2.6715387883261172,28,6.91868225163461,55.34945801307688,0.0,8,1.0,0.0,Uن,1751,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.25
2,104,111,12,24,63,9,12,12,0,0.0,0,0.0,2.4400828896241835,2.571708831808688,10,7.502936949124059,67.52643254211654,0.0,8,0.8888888888888888,0.027777777777777776,Iم,551,1,0.3333333333333333,0.5,0.08333333333333333,0.08333333333333333,2.0,0.2222222222222222
2,105,112,25,37,97,15,25,25,0,0.0,0,0.0,2.376498369692804,2.4668676203541096,4,7.714160152284033,115.71240228426049,0.06666666666666667,14,0.9333333333333333,0.009523809523809525,Iم,551,1,0.44,0.2,0.08,0.28,1.48,0.2
2,106,113,19,24,62,11,19,19,0,0.0,0,0.0,2.3541444286994384,2.576341350205793,4,7.78841833690135,85.67260170591486,0.09090909090909091,11,1.0,0.0,Iر,178,1,0.3684210526315789,0.21052631578947367,0.0,0.42105263157894735,1.263157894736842,0.09090909090909091
2,107,114,17,25,57,9,15,17,0,0.0,0,0.0,2.680272554520324,2.5809249756756194,144,6.705044153203989,60.3453973788359,0.0,8,0.8888888888888888,0.027777777777777776,Iر,178,1,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.35294117647058826,1.4705882352941178,0.0
2,108,115,18,28,71,11,18,18,0,0.0,0,0.0,2.302102801265572,2.24551266781415,44,7.961296881177571,87.57426569295328,0.0,10,0.9090909090909091,0.01818181818181818,Iل,44,1,0.3888888888888889,0.2777777777777778,0.0,0.3333333333333333,1.5555555555555556,0.2727272727272727
2,109,116,33,46,121,23,32,33,0,0.0,1,0.03125,2.3054726012894173,2.3944516808262164,5,7.950102647804208,182.85236089949677,0.043478260869565216,21,0.9130434782608695,0.007905138339920948,Iر,178,1,0.5151515151515151,0.18181818181818182,0.06060606060606061,0.24242424242424243,1.393939393939394,0.08695652173913043
