surah	verse	A	D	DISPUTE	A_resid	D_resid	DISPUTE_resid	len_char	len_word	n_hapax	rarity	ar-tafsir-al-tabari	ar-tafseer-al-qurtubi	ar-tafsir-ibn-kathir	ar-tafsir-al-baghawi	ar-tafseer-tanwir-al-miqbas	ar-tafseer-al-saddi	ar-tafsir-al-wasit	ar-tafsir-muyassar
90	1	0.315036	0.376163	0.401448	0.107301	0.866415	-0.144944	18	4	0	10.962556	0.421344	0.668938	0.328817	0.082344	0.242383	0.048108	0.627004	0.101347
90	2	0.568133	0.316709	0.540456	1.077147	0.247654	0.769449	18	4	0	10.648540	0.717688	0.719933	0.577534	0.771167	0.787284	0.048108	0.822001	0.101347
90	3	0.435375	0.579779	0.672718	1.135903	1.541918	1.779955	13	3	0	8.936292	0.658916	0.631174	0.715523	0.069115	0.718008	0.015715	0.573204	0.101347
90	4	0.654837	0.113835	0.611793	0.827081	-1.451272	0.619746	24	5	1	10.732777	0.785680	0.830901	0.689865	0.805484	0.686899	0.684333	0.654185	0.101347
90	5	0.163847	0.188783	0.394621	-0.926859	0.422573	-0.371122	25	6	0	8.868060	0.104153	0.030468	0.340282	0.269644	0.107200	0.096536	0.299150	0.063342
90	6	0.272971	0.308591	0.506220	-0.057657	0.611402	0.621141	20	4	0	9.542818	0.464160	0.038647	0.145125	0.457665	0.122194	0.425994	0.403624	0.126363
90	7	0.289258	0.205039	0.378138	0.060342	-0.282833	-0.383178	19	5	0	8.430341	0.183371	0.636706	0.073685	0.470734	0.201171	0.341966	0.280067	0.126363
90	8	0.118485	0.060455	0.336319	-0.762352	-0.800971	-0.808017	17	4	0	8.380219	0.097017	0.045061	0.101187	0.075369	0.378287	0.063342	0.173348	0.014272
90	9	0.260794	0.405949	0.397336	0.114533	0.935273	-0.389719	13	2	1	13.286789	0.064304	0.451090	0.604955	0.526780	0.169740	0.063342	0.191870	0.014272
90	10	0.463619	0.193954	0.409134	0.881034	-0.948843	-0.171921	15	2	1	11.456826	0.803319	0.457585	0.777421	0.479955	0.357601	0.361289	0.457505	0.014272
90	11	0.512388	0.428861	0.575105	1.047392	0.811113	0.985827	16	3	0	11.947753	0.610167	0.868906	0.393361	0.847017	0.612572	0.012829	0.700690	0.053560
90	12	0.221777	0.291272	0.336319	-0.302308	0.696553	-1.026394	19	4	0	10.018762	0.492062	0.489817	0.066870	0.309573	0.218489	0.012829	0.052838	0.131735
90	13	0.410419	0.496292	0.442065	1.327303	0.928630	0.561763	7	2	0	12.816236	0.658114	0.677357	0.929041	0.010504	0.358964	0.214962	0.412765	0.021648
90	14	0.331042	0.139653	0.336319	-0.440281	-0.988050	-1.565132	24	6	1	10.859803	0.453175	0.334670	0.268040	0.894163	0.298829	0.094452	0.269484	0.035520
90	15	0.196189	0.304462	0.336319	-0.081597	0.816986	-0.811189	14	3	0	10.054455	0.122434	0.376283	0.440988	0.115298	0.061979	0.055885	0.361129	0.035520
90	16	0.395396	0.475144	0.420542	0.448640	1.218734	0.036297	18	4	0	10.324739	0.796584	0.678881	0.494468	0.322803	0.601828	0.057729	0.175353	0.035520
90	17	0.519584	0.262007	0.485075	0.237204	0.169593	0.215346	53	9	0	8.056678	0.257777	0.654266	0.615138	0.362251	0.695478	0.651058	0.399054	0.521648
90	18	0.183992	0.200770	0.439155	-0.356998	0.212414	0.281179	19	3	0	9.233887	0.079618	0.182409	0.087075	0.019965	0.422947	0.279266	0.094532	0.306126
90	19	0.186017	0.190607	0.426956	-1.000611	0.362115	-0.144661	37	6	0	9.159097	0.149455	0.334670	0.066870	0.059573	0.295061	0.266357	0.088278	0.227870
90	20	0.288737	0.232280	0.472579	0.282163	-0.176217	0.504391	15	3	0	11.016279	0.342607	0.331543	0.656430	0.478512	0.224423	0.160520	0.095654	0.020205
91	1	0.336885	0.088578	0.513734	0.754983	-1.877870	0.881802	13	2	0	11.682842	0.343329	0.638310	0.394965	0.367784	0.368345	0.171023	0.386786	0.024535
91	2	0.276710	0.207986	0.378138	0.223729	-0.318133	-0.365367	16	3	0	10.242633	0.469612	0.328656	0.379570	0.398012	0.224022	0.032713	0.356559	0.024535
91	3	0.228111	0.205781	0.575037	-0.108189	-0.096051	1.002919	17	3	0	11.037663	0.295061	0.369147	0.365298	0.153223	0.319917	0.042255	0.255452	0.024535
91	4	0.202594	0.154827	0.534008	-0.200526	-0.413771	0.874545	17	3	0	9.917945	0.114256	0.132457	0.500722	0.109525	0.128047	0.381013	0.230196	0.024535
91	5	0.264262	0.172166	0.489737	0.379624	-0.593998	0.924110	17	3	0	7.560112	0.389112	0.239737	0.360087	0.413085	0.061498	0.302357	0.323685	0.024535
91	6	0.191629	0.363995	0.546504	-0.540728	1.225591	0.572886	16	3	1	11.184405	0.397691	0.474182	0.411001	0.028784	0.050192	0.106879	0.039769	0.024535
91	7	0.220324	0.133299	0.401448	0.236614	-0.871837	0.286438	14	3	0	8.311613	0.124599	0.266116	0.531671	0.173188	0.171424	0.318153	0.152903	0.024535
91	8	0.577173	0.263671	0.446154	0.812072	-0.182789	-0.178682	22	3	1	11.409987	0.690827	0.735247	0.752967	0.935455	0.631575	0.318153	0.528624	0.024535
91	9	0.242233	0.191489	0.401448	-0.062930	-0.291377	-0.022560	16	4	0	10.006431	0.479474	0.426475	0.298829	0.225866	0.255212	0.164769	0.062700	0.024535
91	10	0.488905	0.340382	0.450266	0.462602	0.264039	-0.232103	16	4	1	14.447753	0.577694	0.594051	0.842287	0.795382	0.317351	0.263951	0.495991	0.024535
91	11	0.417455	0.315988	0.557191	0.833759	0.235671	1.089598	17	3	0	8.896240	0.571600	0.408675	0.314945	0.168377	0.865699	0.080180	0.627004	0.303159
91	12	0.486891	0.405067	0.460116	1.064046	0.663140	0.439963	15	3	0	10.783191	0.236049	0.311738	0.689625	0.696921	0.865218	0.132457	0.659958	0.303159
91	13	0.402211	0.142479	0.439155	0.193655	-0.942251	0.180488	36	7	0	7.248983	0.243505	0.368024	0.233563	0.401780	0.866501	0.298268	0.502886	0.303159
91	14	0.512568	0.264833	0.535279	-0.051682	0.065910	0.059625	45	7	1	10.152612	0.584269	0.676235	0.442992	0.545382	0.867864	0.336113	0.344532	0.303159
91	15	0.452674	0.272751	0.462361	1.068069	-0.186222	0.600602	15	3	0	8.970655	0.723621	0.560856	0.381254	0.569195	0.614817	0.159076	0.309413	0.303159
92	1	0.247885	0.167736	0.433588	0.156323	-0.595822	0.290328	15	3	0	9.917945	0.084108	0.296103	0.712716	0.100625	0.253608	0.252165	0.221376	0.062380
92	2	0.105757	0.059233	0.336319	-0.893059	-0.670284	-0.945594	16	3	0	11.037663	0.202213	0.040170	0.021568	0.064144	0.356639	0.061738	0.037203	0.062380
92	3	0.476698	0.224924	0.575518	0.794860	-0.427064	1.058891	21	4	0	8.567176	0.792736	0.776219	0.470494	0.363855	0.452453	0.528945	0.366501	0.062380
92	4	0.304713	0.203937	0.477676	0.442295	-0.538634	0.576483	13	3	0	11.994308	0.243505	0.404426	0.128768	0.398012	0.243345	0.461273	0.495991	0.062380
92	5	0.326942	0.366782	0.485476	0.228902	0.771828	0.538820	18	4	0	9.699426	0.388069	0.582104	0.073685	0.078817	0.666373	0.457906	0.231960	0.136626
92	6	0.344211	0.405669	0.574991	1.108685	0.698480	1.529458	12	2	0	8.170698	0.804282	0.283515	0.570558	0.553801	0.206543	0.157553	0.040811	0.136626
92	7	0.274886	0.167355	0.397336	0.516005	-0.784949	0.060964	14	2	0	10.149285	0.046905	0.589080	0.191068	0.183130	0.798268	0.171023	0.082986	0.136626
92	8	0.276058	0.292575	0.336319	-0.082964	0.468483	-1.072234	19	4	0	10.721323	0.411722	0.295301	0.126443	0.139833	0.695959	0.402341	0.067752	0.069115
92	9	0.106158	0.041653	0.409134	-0.165554	-1.223799	0.603544	12	2	0	7.738985	0.475866	0.095334	0.043938	0.013230	0.054682	0.075048	0.022049	0.069115
92	10	0.550914	0.716846	0.485258	1.518531	2.127280	0.713759	14	2	0	11.086520	0.861530	0.701251	0.967367	0.895767	0.055083	0.181286	0.675914	0.069115
92	11	0.305224	0.270265	0.409134	-0.315555	0.341016	-0.273929	26	6	0	10.541700	0.489657	0.323044	0.149294	0.207425	0.459429	0.269484	0.474343	0.069115
92	12	0.318854	0.168558	0.459750	0.816835	-0.897059	0.849968	14	3	0	7.304936	0.287765	0.374439	0.195718	0.654747	0.368345	0.203175	0.284557	0.182088
92	13	0.146939	0.054642	0.336319	-0.702629	-1.124349	-0.856274	22	4	0	7.921129	0.174551	0.232200	0.080661	0.135504	0.170542	0.164769	0.035199	0.182088
92	14	0.231759	0.139994	0.385137	-0.360012	-0.804944	-0.631606	18	3	1	10.734623	0.267319	0.108082	0.653624	0.132777	0.266357	0.026139	0.239176	0.160600
92	15	0.130061	0.146147	0.336319	-1.039008	0.259442	-1.142411	20	4	0	11.494308	0.055805	0.478031	0.104073	0.022290	0.167014	0.015715	0.022931	0.174631
92	16	0.248116	0.330941	0.482200	0.464027	0.664611	0.964547	14	3	0	7.609951	0.367142	0.602149	0.566389	0.057569	0.095494	0.015715	0.105837	0.174631
92	17	0.147761	0.085632	0.336319	-0.208823	-0.839931	-0.676310	15	2	0	9.080906	0.092367	0.101668	0.071119	0.095334	0.158595	0.214962	0.414609	0.033435
92	18	0.250982	0.135864	0.336319	-0.069355	-0.800619	-0.894211	20	4	0	8.472193	0.061979	0.312941	0.117463	0.921183	0.145285	0.214962	0.200609	0.033435
92	19	0.316188	0.497555	0.449338	-0.124407	1.663720	0.171101	26	6	0	8.590625	0.597097	0.619869	0.145125	0.129169	0.021087	0.806446	0.177277	0.033435
92	20	0.206593	0.184874	0.336319	-0.542096	0.032967	-1.019092	25	5	0	8.374645	0.244548	0.423990	0.100144	0.242784	0.363214	0.056928	0.187700	0.033435
92	21	0.326922	0.560115	0.336319	1.071583	1.514204	-0.500930	10	2	0	9.418892	0.089721	0.762588	0.751684	0.164929	0.151139	0.056928	0.604955	0.033435
93	1	0.435415	0.524294	0.660726	1.684514	0.987907	1.865539	6	1	0	12.801362	0.226106	0.400096	0.829618	0.892158	0.158595	0.015715	0.701491	0.259541
93	2	0.387227	0.373056	0.605814	0.423478	0.478851	0.865413	14	3	1	12.346936	0.572563	0.613695	0.738855	0.478512	0.230196	0.055885	0.148573	0.259541
93	3	0.554953	0.233122	0.564109	0.859323	-0.363266	0.778501	19	5	0	11.296504	0.753528	0.882216	0.651459	0.190106	0.647130	0.550353	0.505292	0.259541
93	4	0.413526	0.372975	0.399100	0.438529	0.761658	-0.094693	24	5	0	7.945422	0.086995	0.255051	0.641998	0.582264	0.471456	0.480436	0.658275	0.131735
93	5	0.499669	0.275377	0.532564	0.845072	-0.026309	0.797184	21	4	0	8.964111	0.461193	0.704699	0.704699	0.699006	0.453736	0.338999	0.503287	0.131735
93	6	0.343790	0.209730	0.443680	0.222619	-0.393158	0.195315	19	4	0	10.130399	0.094211	0.341405	0.621953	0.823845	0.216405	0.275497	0.215122	0.161883
93	7	0.512177	0.647530	0.789826	1.386687	1.763815	2.353849	15	3	0	8.067825	0.102790	0.905148	0.483804	0.786722	0.659557	0.140956	0.856559	0.161883
93	8	0.473501	0.296003	0.439155	0.896702	0.045814	0.202783	17	3	0	10.964953	0.309012	0.475465	0.583708	0.778384	0.660279	0.300353	0.518922	0.161883
93	9	0.395887	0.451752	0.401448	0.297955	1.143993	-0.232879	20	4	0	11.685972	0.246472	0.736851	0.214561	0.762107	0.311658	0.212155	0.641998	0.041292
93	10	0.411301	0.397791	0.378138	0.569151	0.817775	-0.392795	20	4	0	8.693014	0.031511	0.742303	0.307248	0.633419	0.653945	0.499198	0.381495	0.041292
93	11	0.580651	0.490539	0.397336	1.284128	1.212786	-0.040686	19	4	0	8.196768	0.207745	0.851748	0.834750	0.963518	0.806126	0.395366	0.544660	0.041292
94	1	0.484165	0.609465	0.557729	0.815489	1.746655	0.851551	16	4	0	11.685972	0.163326	0.766918	0.796103	0.175754	0.781350	0.327213	0.784397	0.078255
94	2	0.246372	0.272049	0.491890	0.094447	0.303581	0.649015	15	3	0	10.881053	0.272851	0.696360	0.049391	0.553801	0.134221	0.014753	0.171344	0.078255
94	3	0.268972	0.305424	0.336319	0.258530	0.425816	-0.879328	14	3	0	11.082433	0.417976	0.098861	0.089641	0.109525	0.396648	0.154987	0.805885	0.078255
94	4	0.572843	0.351106	0.586308	1.557474	0.301956	1.310256	14	3	0	9.084814	0.471857	0.518361	0.847338	0.874759	0.799631	0.566309	0.426235	0.078255
94	5	0.505001	0.481418	0.401448	0.867654	1.132534	-0.126572	17	4	0	11.086520	0.399294	0.819756	0.855356	0.057569	0.400738	0.688743	0.787123	0.031430
94	6	0.600736	0.474282	0.401448	1.268921	1.098035	-0.095323	16	4	0	11.086520	0.399294	0.819516	0.857681	0.943153	0.826090	0.687781	0.240940	0.031430
94	7	0.515445	0.264913	0.583501	1.119944	-0.259457	1.059933	15	3	0	11.816236	0.681767	0.685455	0.640715	0.705741	0.474904	0.246392	0.635022	0.053560
94	8	0.364286	0.274655	0.543732	0.776146	-0.079654	1.098963	14	3	0	9.140398	0.327534	0.382296	0.104073	0.305805	0.547707	0.524134	0.669179	0.053560
95	1	0.553851	0.279065	0.700277	1.072973	-0.251541	1.261811	15	2	1	14.205039	0.755853	0.860969	0.545462	0.738133	0.578095	0.217607	0.605757	0.128929
95	2	0.299401	0.294500	0.498499	0.813172	0.057044	0.905452	10	2	0	12.149285	0.718730	0.626604	0.082425	0.267720	0.179041	0.051555	0.340202	0.128929
95	3	0.366200	0.356398	0.385137	0.668529	0.554854	-0.110469	17	3	0	8.594893	0.589561	0.342287	0.660439	0.194676	0.565827	0.222258	0.225625	0.128929
95	4	0.495610	0.407854	0.508510	0.595852	0.963447	0.628263	31	6	0	7.710203	0.708708	0.759221	0.112572	0.375000	0.925032	0.464801	0.490619	0.128929
95	5	0.506685	0.311337	0.670301	0.699831	0.267839	1.274544	21	4	0	11.433217	0.760744	0.638310	0.506334	0.503368	0.742864	0.059092	0.713839	0.128929
95	6	0.508820	0.471236	0.501833	0.215425	1.444135	0.315785	50	9	0	8.185386	0.875321	0.552919	0.195718	0.768922	0.382617	0.348060	0.818072	0.128929
95	7	0.433240	0.146849	0.636832	0.725627	-1.139230	1.426587	20	4	0	8.050624	0.696039	0.460391	0.462235	0.552838	0.219211	0.273573	0.442110	0.359525
95	8	0.506745	0.213438	0.401448	0.975497	-0.493279	0.129925	24	4	0	7.263348	0.401379	0.477790	0.392399	0.691469	0.627726	0.466325	0.389352	0.607521
96	1	0.629049	0.463318	0.494605	1.365256	1.189151	0.754868	22	5	0	7.359311	0.090603	0.827854	0.851347	0.961995	0.876203	0.476668	0.800754	0.146969
96	2	0.257858	0.233222	0.489737	-0.076322	0.051286	0.558192	18	4	0	9.796992	0.138791	0.383740	0.032232	0.126283	0.616982	0.253929	0.363935	0.146969
96	3	0.220714	0.179101	0.378138	0.123921	-0.345932	-0.171560	16	3	0	8.291831	0.010423	0.283034	0.392399	0.228432	0.406511	0.084189	0.213759	0.146969
96	4	0.354444	0.450810	0.385137	0.623232	1.052255	-0.165387	15	3	0	9.739671	0.839400	0.882377	0.101187	0.055083	0.440827	0.024375	0.345334	0.146969
96	5	0.398463	0.206062	0.492658	0.584030	-0.484650	0.820620	22	5	0	6.916684	0.171584	0.490539	0.460552	0.340523	0.498717	0.521248	0.557569	0.146969
96	6	0.235477	0.353291	0.491890	-0.247041	1.050485	0.531612	20	4	0	9.666059	0.056446	0.457184	0.053400	0.115298	0.780388	0.007136	0.382537	0.031430
96	7	0.265705	0.381976	0.464228	0.524220	0.873764	0.780180	13	3	0	8.335029	0.056446	0.563262	0.059012	0.388470	0.650497	0.007136	0.369387	0.031430
96	8	0.201331	0.134100	0.336319	-0.058108	-0.620598	-0.641380	17	4	0	7.290178	0.033435	0.116341	0.541693	0.164929	0.344933	0.191309	0.186578	0.031430
96	9	0.149084	0.151399	0.336319	-0.319647	-0.064611	-0.699020	15	3	0	8.526263	0.552598	0.053881	0.056928	0.015314	0.247835	0.008499	0.079378	0.178239
96	10	0.257677	0.208788	0.454137	0.551764	-0.377516	0.746496	12	3	0	8.242395	0.540651	0.178159	0.056928	0.823044	0.196520	0.008499	0.079378	0.178239
96	11	0.110327	0.054141	0.336319	-0.862710	-0.731326	-0.681807	22	5	0	6.574650	0.071600	0.108082	0.071119	0.205741	0.088518	0.051555	0.107761	0.178239
96	12	0.143802	0.146167	0.336319	-0.180799	-0.102257	-0.529490	14	3	0	7.626005	0.152101	0.066469	0.034397	0.059573	0.329779	0.279266	0.050593	0.178239
96	13	0.190968	0.079177	0.336319	-0.203323	-1.186049	-0.699989	18	4	0	7.490355	0.178480	0.197643	0.003127	0.352710	0.185375	0.086835	0.345334	0.178239
96	14	0.156721	0.056948	0.426956	-0.410765	-1.209729	0.538624	21	5	0	5.751085	0.179843	0.127806	0.159397	0.103352	0.320638	0.028945	0.155548	0.178239
96	15	0.332475	0.248497	0.537043	-0.659505	0.059546	0.031294	31	6	1	13.006265	0.253127	0.573605	0.178961	0.491020	0.322322	0.217607	0.444917	0.178239
96	16	0.192150	0.174491	0.378138	-0.320623	-0.131413	-0.429145	17	3	0	10.742389	0.044500	0.254410	0.093650	0.527742	0.102550	0.060215	0.275898	0.178239
96	17	0.324828	0.458728	0.476851	1.034046	0.983774	0.953921	11	2	0	8.880796	0.770927	0.028384	0.054522	0.126283	0.834269	0.116581	0.489416	0.178239
96	18	0.474242	0.548910	0.570226	1.036906	1.247883	0.864841	13	2	1	11.744757	0.327854	0.770446	0.866501	0.405709	0.834670	0.153143	0.257377	0.178239
96	19	0.546925	0.310355	0.439155	0.713916	0.347143	0.051953	26	6	0	8.902133	0.320157	0.800754	0.553801	0.689304	0.836113	0.561337	0.435696	0.178239
97	1	0.568253	0.278704	0.499107	0.931600	0.085993	0.569852	25	5	0	8.354479	0.722659	0.820959	0.493265	0.394323	0.825930	0.543297	0.551395	0.194195
97	2	0.307629	0.204799	0.495968	-0.106619	-0.257187	0.458660	23	5	0	9.466738	0.117463	0.137989	0.120991	0.993024	0.188262	0.116581	0.723380	0.063342
97	3	0.636175	0.418538	0.622308	0.988566	1.059613	1.017703	25	6	0	9.601834	0.568874	0.854715	0.941709	0.863695	0.836514	0.473060	0.334509	0.216325
97	4	0.503598	0.255713	0.653166	0.311616	0.065749	1.154966	45	9	0	7.775027	0.487733	0.695638	0.614657	0.414609	0.912203	0.078496	0.552518	0.272931
97	5	0.644313	0.264372	0.705271	1.120606	0.008766	1.441301	22	5	0	10.287993	0.542976	0.948605	0.995590	0.755933	0.719131	0.529987	0.612652	0.049631
98	1	0.628478	0.402441	0.654724	0.377884	1.248766	0.941149	67	12	0	7.945368	0.596216	0.940747	0.942832	0.678400	0.803079	0.441950	0.210231	0.414368
98	2	0.458076	0.407533	0.570982	0.380179	0.968194	0.842153	28	6	0	8.692423	0.016597	0.573605	0.250561	0.390715	0.983724	0.406270	0.852069	0.191068
98	3	0.237622	0.168578	0.336319	0.610617	-0.651376	-0.348464	13	3	0	6.766849	0.161161	0.387508	0.348781	0.204137	0.126203	0.316469	0.140394	0.216325
98	4	0.568072	0.180785	0.713335	0.380373	-0.481600	1.387187	55	11	0	7.506363	0.216645	0.512428	0.563182	0.671985	0.712476	0.468008	0.590683	0.809173
98	5	0.682328	0.107701	0.612824	0.146623	-0.910784	0.494374	95	17	0	8.130748	0.614496	0.696841	0.620750	0.797306	0.879811	0.675513	0.560375	0.613534
98	6	0.481869	0.125521	0.416659	-0.537687	-0.868948	-0.622554	83	17	0	8.647987	0.431767	0.555725	0.320157	0.459670	0.757136	0.459589	0.528143	0.342768
98	7	0.201451	0.095754	0.336319	-1.048600	-0.676242	-1.245701	50	9	0	7.942251	0.242704	0.209429	0.275016	0.092367	0.316790	0.175914	0.066228	0.233162
98	8	0.573655	0.279085	0.394621	-0.500208	0.661329	-1.075452	107	23	0	8.377089	0.400096	0.429923	0.676395	0.731799	0.691469	0.569836	0.305805	0.783916
99	1	0.365028	0.271769	0.378138	0.118150	0.145037	-0.645104	23	4	0	10.935868	0.254330	0.642720	0.862332	0.163246	0.417495	0.214962	0.342126	0.023012
99	2	0.308170	0.298910	0.462464	0.318859	0.388981	0.515848	20	3	0	8.554126	0.292415	0.423990	0.531190	0.678400	0.181928	0.061738	0.272691	0.023012
99	3	0.226568	0.234345	0.522530	0.066278	0.192800	1.077997	19	4	0	6.933826	0.035760	0.505773	0.391036	0.274455	0.151139	0.118666	0.312700	0.023012
99	4	0.499739	0.348180	0.528258	0.996605	0.401185	0.802254	18	3	0	10.173534	0.643682	0.696360	0.625641	0.717126	0.340843	0.212155	0.637749	0.124359
99	5	0.236590	0.243445	0.450266	0.175776	0.140560	0.625733	16	4	0	7.497697	0.069195	0.353672	0.367944	0.388470	0.245350	0.082104	0.261626	0.124359
99	6	0.415330	0.109265	0.465477	0.056099	-1.337408	0.151943	37	6	0	9.087160	0.340122	0.630452	0.342367	0.548428	0.389513	0.273573	0.418618	0.379570
99	7	0.544490	0.721516	0.480963	0.709777	2.514791	0.375107	27	6	0	8.704837	0.898573	0.915571	0.952694	0.144804	0.193473	0.369869	0.775176	0.105757
99	8	0.677057	0.462235	0.541980	1.146659	1.339004	0.660387	26	6	0	9.236940	0.898252	0.913647	0.952694	0.921584	0.481238	0.369869	0.773412	0.105757
100	1	0.644644	0.308250	0.616925	1.551124	-0.002944	1.005447	14	2	1	12.244757	0.797867	0.883178	0.876283	0.774134	0.653063	0.423829	0.211113	0.537684
100	2	0.367162	0.549852	0.511145	0.490864	1.436571	0.433329	14	2	1	13.108717	0.681366	0.801796	0.063823	0.665170	0.328335	0.127646	0.094532	0.174631
100	3	0.271037	0.413747	0.457654	0.565960	1.035699	0.662057	14	2	0	9.229397	0.597418	0.369628	0.138951	0.469291	0.479153	0.069195	0.024455	0.020205
100	4	0.241140	0.298428	0.438090	-0.209077	0.392633	-0.164747	13	3	1	14.447753	0.535840	0.760343	0.032232	0.233964	0.267078	0.037043	0.045702	0.016918
100	5	0.351427	0.496713	0.489737	0.670437	1.244652	0.714312	13	3	0	10.942139	0.534157	0.366822	0.029666	0.447883	0.654586	0.080180	0.679522	0.018602
100	6	0.482230	0.310055	0.658343	0.438728	0.169931	0.986310	21	4	1	10.096533	0.736530	0.787203	0.597017	0.663566	0.209509	0.431366	0.425834	0.006815
100	7	0.343720	0.204739	0.336319	0.426920	-0.473579	-0.822715	18	4	0	8.286789	0.248877	0.220334	0.363374	0.314785	0.642720	0.416533	0.536321	0.006815
100	8	0.333708	0.259441	0.509255	0.267797	0.045977	0.728560	20	4	0	8.656387	0.682168	0.552919	0.342367	0.384221	0.151139	0.377806	0.172226	0.006815
100	9	0.206272	0.065787	0.336319	-1.021737	-1.249239	-1.397021	33	8	0	11.029353	0.217367	0.235568	0.027341	0.192511	0.272851	0.154987	0.308611	0.240940
100	10	0.126724	0.109225	0.336319	-1.242403	-0.283560	-1.451220	17	4	1	12.846936	0.204378	0.160920	0.066870	0.100625	0.047065	0.224904	0.159397	0.049631
100	11	0.255703	0.166533	0.336319	-0.161510	-0.435696	-0.903064	23	5	0	7.790178	0.102229	0.464160	0.166854	0.369227	0.256174	0.319355	0.207024	0.160600
101	1	0.212346	0.336394	0.397336	0.689891	0.619872	0.232661	7	1	0	13.286789	0.331462	0.366822	0.032874	0.118185	0.375160	0.009221	0.433611	0.031430
101	2	0.043267	0.023593	0.397336	-1.434324	0.557363	0.048942	10	2	0	13.286789	0.078817	0.025337	0.032874	0.031430	0.128528	0.009221	0.033595	0.006334
101	3	0.075680	0.105396	0.336319	-1.603824	0.756661	-1.167557	20	4	0	12.018762	0.039529	0.106799	0.056928	0.022290	0.187300	0.009221	0.177277	0.006094
101	4	0.408044	0.203817	0.336319	0.184963	-0.406473	-1.147815	30	5	0	9.054632	0.302919	0.588598	0.234606	0.517720	0.520205	0.387909	0.394003	0.318393
101	5	0.262468	0.169139	0.414277	-0.405402	-0.391649	-0.221910	27	4	0	11.159112	0.229634	0.168618	0.331703	0.072322	0.189224	0.468008	0.417736	0.222498
101	6	0.110247	0.146849	0.391998	-1.154150	0.496791	-0.400713	20	4	0	10.943258	0.210311	0.178801	0.026539	0.075369	0.274054	0.044259	0.060936	0.011706
101	7	0.110407	0.108363	0.378138	-1.026412	-0.028523	-0.511529	17	4	0	11.013805	0.115298	0.515795	0.013470	0.139833	0.055404	0.019885	0.011867	0.011706
101	8	0.100816	0.138791	0.391998	-1.229988	0.561655	-0.399788	19	4	0	11.303204	0.166854	0.178801	0.026539	0.072322	0.032553	0.055885	0.256655	0.016918
101	9	0.406972	0.087556	0.690953	1.374481	-2.153975	2.023884	10	2	0	9.537344	0.460071	0.470815	0.546183	0.561257	0.451491	0.319355	0.429682	0.016918
